actual,pred,alive,title,male,culture,dateOfBirth,house,book1,book2,book3,book4,book5,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,target
1,1,0.805,Other,0,Other,264.0,Other,0,1,1,1,0,0,0,0,0,0,0.103678929765886,0
0,0,0.36,Other,0,Other,298299.0,Other,1,1,1,1,0,0,0,6,1,0,0.167224080267558,1
1,1,0.813,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.819,Other,0,Other,284.0,Other,0,0,0,1,0,0,0,0,0,0,0.0301003344481605,0
0,0,0.357,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,4,1,1,0.739130434782608,1
0,1,0.718,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
1,1,0.988,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.731,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.624,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.183946488294314,0
1,1,0.985,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,0,0.389,Other,1,Other,286.0,Other,1,1,1,1,1,0,0,0,0,0,0.290969899665551,0
1,1,0.767,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0267558528428093,0
1,1,0.66,Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.0769230769230769,0
1,1,0.736,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0367892976588628,0
1,1,0.983,Other,1,Other,293.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.674,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
0,1,0.786,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,1,0.354515050167224,1
1,1,0.724,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.99,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.991,Other,0,Other,268.0,Other,0,0,1,1,0,1,0,0,0,0,0.0167224080267558,0
0,0,0.0,Other,0,Other,113.0,Other,0,0,0,0,0,0,0,0,0,0,0.0635451505016722,1
1,1,0.758,Other,0,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0535117056856187,0
1,1,0.757,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0501672240802675,0
1,1,0.784,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0267558528428093,0
1,1,0.73,Other,1,Other,273.0,Other,0,1,1,1,1,0,1,0,0,0,0.0568561872909698,0
1,1,0.76,Other,1,Other,284.0,Other,0,1,1,1,0,0,0,0,0,0,0.137123745819397,0
1,1,0.643,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0501672240802675,0
1,1,0.997,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0100334448160535,0
1,1,0.747,Other,0,Other,285.0,Other,0,1,1,1,1,0,0,0,0,0,0.0468227424749163,0
1,0,0.007,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.220735785953177,0
1,0,0.477,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.040133779264214,0
1,1,0.94,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0133779264214046,0
0,0,0.36,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0167224080267558,1
1,1,0.669,Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0501672240802675,0
1,1,0.705,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,0
0,0,0.454,Other,0,Other,266.0,Other,0,0,0,0,0,1,1,5,1,0,0.0,1
1,0,0.423,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.254180602006688,0
1,1,0.973,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0133779264214046,0
0,0,0.158,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.140468227424749,1
1,1,0.985,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.843,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0167224080267558,0
1,1,0.979,Other,0,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,0
1,1,0.964,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
0,1,0.778,Other,0,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.110367892976588,1
1,1,0.941,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.738,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.702,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,1,0.662,Other,1,Other,233.0,Other,1,1,1,1,1,1,1,0,0,0,0.17391304347826,1
1,1,0.816,Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.0668896321070234,0
1,1,0.784,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,0
1,1,0.973,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.96,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.020066889632107,0
0,1,0.598,Other,1,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0167224080267558,1
1,1,0.813,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0501672240802675,0
0,0,0.339,Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.160535117056856,1
0,1,0.798,Other,1,Other,268.0,Other,0,1,1,1,0,1,1,0,0,0,0.170568561872909,1
1,1,0.703,Other,0,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0,0
1,0,0.284,Other,1,Other,268.0,Other,0,0,0,0,1,1,0,0,0,0,0.0501672240802675,0
1,0,0.15,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0869565217391304,0
1,1,0.901,Other,0,Other,268.0,Other,1,1,1,1,1,1,0,0,0,0,0.163879598662207,0
1,0,0.468,Other,1,Other,282.0,Other,1,1,1,1,1,0,1,2,1,1,0.665551839464882,0
1,1,0.99,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.972,Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0267558528428093,0
1,1,0.969,Other,0,Other,286.0,Other,0,0,1,1,1,0,0,0,0,0,0.150501672240802,0
0,1,0.724,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0167224080267558,1
0,0,0.003,Other,1,Other,268.0,Other,1,1,1,1,0,0,1,0,0,0,0.210702341137123,1
1,0,0.43,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.107023411371237,0
1,1,0.813,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0869565217391304,0
1,0,0.493,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0735785953177257,0
1,1,0.787,Other,0,Other,291.0,Other,0,0,1,1,1,0,1,0,0,0,0.153846153846153,0
0,0,0.066,Other,1,Other,246.0,Other,0,1,1,0,1,1,1,2,1,1,0.371237458193979,1
1,0,0.049,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0301003344481605,0
1,1,0.898,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.163879598662207,0
1,0,0.334,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0468227424749163,0
1,1,0.985,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
1,1,0.683,Other,0,Other,285.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.867,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0969899665551839,0
1,1,0.803,Other,0,Other,287.0,Other,0,0,1,1,1,0,0,1,1,0,0.103678929765886,0
0,1,0.704,Other,1,Other,261.0,Other,0,1,1,1,0,1,1,0,0,0,0.0635451505016722,1
1,1,0.709,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,1,0.632,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0133779264214046,1
1,1,0.786,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.984,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.299,Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.040133779264214,1
1,0,0.353,Other,1,Other,287.0,Other,0,1,1,1,1,0,0,0,0,0,0.0936454849498327,0
1,1,0.979,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.693,Other,1,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.0334448160535117,0
1,1,0.772,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.984,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0234113712374581,0
1,1,0.998,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.020066889632107,0
1,1,0.989,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.814,Other,1,Other,249.0,Other,0,1,1,1,0,1,0,0,0,0,0.107023411371237,0
1,0,0.485,Other,1,Other,268.0,Other,1,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
1,0,0.384,Other,1,Other,268.0,Other,0,1,0,0,0,1,1,0,0,0,0.1438127090301,0
1,0,0.382,Other,1,Other,268.0,Other,0,0,0,0,1,0,1,0,0,0,0.0133779264214046,0
1,1,0.813,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
0,1,0.896,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0367892976588628,1
1,1,0.983,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0066889632107023,0
0,1,0.788,Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0133779264214046,1
1,1,0.988,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0100334448160535,0
0,0,0.213,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,1
1,0,0.018,Other,1,Other,282.0,Other,1,1,1,1,1,1,1,5,1,1,0.478260869565217,0
1,0,0.225,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.988,Other,1,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.020066889632107,0
0,0,0.0,Other,0,Other,156.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
1,1,0.997,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.986,Other,0,Other,268.0,Other,0,1,0,1,0,0,0,0,0,0,0.020066889632107,0
1,1,0.579,Other,0,Other,268.0,Other,1,1,0,1,1,1,1,0,0,0,0.237458193979933,0
1,1,0.98,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.968,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,0,0.254,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,4,1,1,0.705685618729097,0
1,1,0.638,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0568561872909698,0
0,0,0.116,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.31438127090301,1
1,1,0.823,Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.0869565217391304,0
0,1,0.712,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,1
1,1,0.813,Other,1,Other,268.0,Other,0,1,1,1,0,0,1,0,0,0,0.0869565217391304,0
1,1,0.583,Other,0,Other,290.0,Other,1,1,1,1,1,0,1,5,1,1,0.561872909698996,0
1,1,0.788,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.040133779264214,0
1,1,0.725,Other,1,Other,299.0,Other,0,0,0,1,0,0,0,0,0,0,0.133779264214046,0
1,1,0.922,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.020066889632107,0
1,1,0.82,Other,0,Other,228.0,Other,1,1,1,1,1,1,1,0,0,0,0.2876254180602,0
1,1,0.553,Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.0702341137123745,0
1,1,0.733,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0334448160535117,0
1,0,0.316,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0434782608695652,0
1,1,0.989,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0133779264214046,0
1,1,0.73,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0100334448160535,0
0,0,0.129,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.270903010033444,1
1,0,0.067,Other,1,Other,284.0,Other,0,1,1,1,1,0,0,0,0,0,0.060200668896321,0
1,1,0.979,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.981,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0133779264214046,0
0,0,0.054,Other,0,Other,245.0,Other,1,1,1,1,1,1,1,5,1,0,0.23076923076923,1
1,1,0.794,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0568561872909698,0
1,1,0.705,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
0,1,0.813,Other,1,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0133779264214046,1
0,0,0.023,Other,0,Other,123.0,Other,0,0,0,0,0,1,1,0,0,0,0.280936454849498,1
1,1,0.557,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0903010033444816,0
1,0,0.181,Other,1,Other,271.0,Other,1,1,1,0,1,1,0,1,1,0,0.130434782608695,0
1,0,0.188,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.444816053511705,0
0,0,0.433,Other,1,Other,268.0,Other,1,1,0,0,0,0,1,0,0,0,0.0535117056856187,1
1,0,0.105,Other,1,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.220735785953177,0
1,1,0.952,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.020066889632107,0
1,1,0.761,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.0267558528428093,0
1,0,0.313,Other,1,Other,269.0,Other,1,1,1,1,1,0,1,4,1,1,0.45819397993311,0
1,1,0.783,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0100334448160535,0
1,1,0.985,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.745,Other,0,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0334448160535117,0
1,0,0.035,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0301003344481605,0
1,1,0.741,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.993,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.937,Other,1,Other,268.0,Other,0,0,1,1,1,0,1,0,0,0,0.040133779264214,0
0,0,0.084,Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.127090301003344,1
0,0,0.243,Other,1,Other,220.0,Other,0,0,1,1,1,1,1,6,1,0,0.140468227424749,1
1,1,0.892,Other,0,Other,273.0,Other,0,0,0,1,1,0,0,0,0,0,0.0702341137123745,0
1,0,0.474,Other,0,Other,283.0,Other,1,1,1,1,1,0,0,0,0,0,0.193979933110367,0
0,0,0.217,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0501672240802675,1
1,0,0.193,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0234113712374581,0
0,1,0.603,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0267558528428093,1
1,1,0.693,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.997,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0133779264214046,0
1,0,0.387,Other,1,Other,208.0,Other,1,1,1,1,1,1,1,1,1,1,0.896321070234113,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
1,1,0.884,Other,0,Other,268.0,Other,1,1,1,1,1,0,0,0,0,0,0.130434782608695,0
1,0,0.306,Other,1,Other,268.0,Other,1,1,1,1,1,1,1,0,0,0,0.0836120401337792,0
1,1,0.711,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
0,1,0.771,Other,1,Other,268.0,Other,0,1,1,1,1,0,1,0,0,0,0.0635451505016722,1
1,1,0.704,Other,0,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0668896321070234,0
1,0,0.086,Other,1,Other,268.0,Other,0,1,1,0,0,0,1,0,0,0,0.0535117056856187,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0066889632107023,0
0,1,0.968,Other,0,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0234113712374581,1
1,1,0.998,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0100334448160535,0
1,1,0.826,Other,1,Other,268.0,Other,1,1,1,1,1,0,1,0,0,0,0.0334448160535117,0
1,1,0.761,Other,0,Other,256.0,Other,0,1,1,1,0,0,0,0,0,0,0.0735785953177257,0
1,1,0.993,Other,0,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0167224080267558,0
1,0,0.057,Other,0,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0434782608695652,0
0,0,0.069,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,1,0.705685618729097,1
0,0,0.093,Other,1,Other,220.0,Other,0,0,1,1,1,1,1,4,1,0,0.210702341137123,1
0,0,0.044,Other,1,Other,248.0,Other,0,0,0,1,0,0,0,0,0,0,0.0668896321070234,1
1,1,0.675,Other,0,Other,259.0,Other,0,1,1,1,1,1,1,0,0,0,0.0635451505016722,0
1,1,0.561,Other,1,Other,268.0,Other,0,0,1,1,1,1,1,0,0,0,0.060200668896321,0
0,0,0.004,Other,1,Other,191.0,Other,0,1,1,0,1,1,1,4,1,0,0.207357859531772,1
1,1,0.718,Other,0,Other,268.0,Other,0,0,1,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.746,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0,0
0,0,0.475,Other,1,Other,281.0,Other,0,1,1,1,0,1,0,0,0,0,0.177257525083612,1
0,0,0.053,Other,1,Other,242.0,Other,1,1,1,1,1,1,1,5,1,1,1.0,1
0,0,0.063,Other,1,Other,249.0,Other,1,1,1,0,0,0,1,0,0,0,0.0903010033444816,1
0,1,0.747,Other,1,Other,219.0,Other,0,1,1,1,0,0,1,0,0,0,0.183946488294314,1
1,1,0.939,Other,1,Other,212.0,Other,0,1,1,1,1,0,1,0,0,0,0.0769230769230769,0
0,0,0.094,Other,1,Other,245.0,Other,1,0,1,1,1,1,1,8,1,0,0.321070234113712,1
0,0,0.458,Other,1,Other,285.0,Other,1,1,1,1,1,0,0,4,1,0,0.167224080267558,1
1,0,0.004,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.020066889632107,0
1,1,0.671,Other,0,Other,268.0,Other,0,0,0,0,1,1,0,0,0,0,0.0167224080267558,0
1,0,0.199,Other,0,Other,268.0,Other,1,1,1,0,0,0,0,0,0,0,0.0334448160535117,0
1,1,0.724,Other,1,Other,290.0,Other,0,1,1,1,0,0,0,0,0,0,0.0802675585284281,0
1,1,0.753,Other,0,Other,268.0,Other,0,1,1,1,1,1,1,0,0,0,0.120401337792642,0
1,1,0.907,Other,1,Other,280.0,Other,0,1,1,1,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.982,Other,1,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0100334448160535,0
1,1,0.773,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0,0
1,1,0.879,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0234113712374581,0
1,1,0.724,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0,0
1,1,0.978,Other,1,Other,268.0,Other,0,0,1,1,0,0,1,0,0,0,0.0133779264214046,0
0,1,0.694,Other,1,Other,280.0,Other,1,1,0,1,1,0,0,0,0,0,0.0535117056856187,1
1,1,0.96,Other,1,Other,283.0,Other,0,0,1,1,0,0,1,0,0,0,0.020066889632107,0
1,1,0.718,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0468227424749163,0
1,0,0.193,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0334448160535117,0
1,0,0.152,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.100334448160535,0
1,1,0.722,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0301003344481605,0
1,1,0.76,Other,1,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.0501672240802675,0
1,1,0.986,Other,1,Other,268.0,Other,0,1,1,1,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.998,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0100334448160535,0
0,0,0.291,Other,1,Other,230.0,Other,1,1,1,0,1,1,1,5,1,0,0.270903010033444,1
1,1,0.784,Other,1,Other,291.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
1,1,0.667,Other,1,Other,255.0,Other,0,0,0,1,0,0,1,0,0,0,0.0769230769230769,0
0,1,0.988,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.020066889632107,1
1,1,0.767,Other,0,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0234113712374581,0
1,0,0.305,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0066889632107023,0
1,1,0.796,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.0367892976588628,0
1,1,0.882,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.983,Other,1,Other,268.0,Other,0,0,0,1,1,0,0,0,0,0,0.0234113712374581,0
0,0,0.232,Other,0,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.020066889632107,1
0,1,0.908,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.020066889632107,1
1,1,0.99,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.0,0
1,1,0.885,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.817,Other,0,Other,294.0,Other,0,1,1,1,0,0,0,0,0,0,0.0334448160535117,0
1,1,0.717,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0,0
1,1,0.74,Other,0,Other,268.0,Other,0,0,1,0,0,0,0,0,0,0,0.0100334448160535,0
1,0,0.286,Other,1,Other,254.0,Other,1,1,1,1,1,1,1,1,1,1,0.722408026755852,0
1,1,0.675,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0802675585284281,0
0,0,0.463,Other,0,Other,280.0,Other,1,1,1,1,1,0,0,0,0,0,0.290969899665551,1
1,1,0.998,Other,1,Other,268.0,Other,0,0,0,1,0,0,0,0,0,0,0.020066889632107,0
1,1,0.796,Other,0,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0133779264214046,0
1,1,0.797,Other,0,Other,282.0,Other,0,1,1,1,0,0,0,0,0,0,0.1438127090301,0
1,1,0.795,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0033444816053511,0
1,0,0.323,Other,1,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,1,0.915,Other,0,Other,268.0,Other,0,1,1,1,1,0,0,0,0,0,0.040133779264214,0
1,1,0.756,Other,1,Other,258.0,Other,0,1,1,1,0,1,0,0,0,0,0.107023411371237,0
1,1,0.813,Other,0,Other,268.0,Other,0,0,0,1,0,1,0,0,0,0,0.0735785953177257,0
1,1,0.99,Other,0,Other,268.0,Other,0,1,0,1,0,0,0,0,0,0,0.0033444816053511,0
1,1,0.83,Other,0,Other,268.0,Other,0,1,1,1,0,1,0,0,0,0,0.0702341137123745,0
1,1,0.586,Other,1,Other,236.0,Other,1,1,1,1,1,0,1,0,0,1,1.0,0
0,0,0.148,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0635451505016722,1
1,0,0.201,Other,1,Other,268.0,Other,0,0,0,0,0,0,1,0,0,0,0.0367892976588628,0
1,1,0.524,Other,1,Other,264.0,Other,0,1,1,1,1,1,1,0,0,0,0.177257525083612,0
1,1,0.913,Other,1,Other,268.0,Other,0,0,0,1,0,1,1,0,0,0,0.0769230769230769,0
1,1,0.704,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0167224080267558,0
1,1,0.663,Other,1,Other,268.0,Other,0,0,1,1,0,1,1,0,0,0,0.127090301003344,0
0,1,0.574,Other,1,Other,244.0,Other,1,1,1,1,1,0,0,0,0,0,0.140468227424749,1
0,1,0.917,Other,1,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,1
1,1,0.908,Other,0,Other,268.0,Other,0,0,1,1,1,0,0,0,0,0,0.0167224080267558,0
0,1,0.843,Other,0,Other,252.0,Other,1,1,1,1,1,0,0,0,0,0,0.0869565217391304,1
1,1,0.98,Other,0,Other,268.0,Other,0,0,1,1,0,0,0,0,0,0,0.0167224080267558,0
0,0,0.12,Other,1,Other,268.0,Other,1,0,0,0,0,0,0,0,0,0,0.0301003344481605,1
1,0,0.392,Other,0,Other,217.0,Other,0,0,0,0,1,0,1,0,0,0,0.0903010033444816,0
0,0,0.045,Other,1,Other,270.0,Other,1,1,1,1,1,0,0,1,1,1,0.695652173913043,1
1,1,0.768,Other,1,Other,268.0,Other,0,0,0,1,0,0,1,0,0,0,0.060200668896321,0
1,1,0.818,Other,0,Other,268.0,Other,0,1,0,0,0,0,1,0,0,0,0.0133779264214046,0
1,1,0.712,Other,0,Other,268.0,Other,0,1,0,0,0,0,0,0,0,0,0.0066889632107023,0
1,0,0.116,Other,0,Other,268.0,Other,0,0,0,0,1,0,0,0,0,0,0.0434782608695652,0
1,1,0.955,Other,1,Other,268.0,Other,0,0,0,1,1,0,1,0,0,0,0.0167224080267558,0
1,1,0.709,Other,1,Other,268.0,Other,0,0,0,0,0,0,0,0,0,0,0.0,0
